2.6189375,-0.50437206,0.30207926,-0.058559086,-0.61686057,-2.1635306,1.1524593,-3.485615,0.8424075,4.2882013,-3.0756462,0.6801444,-0.31274846,2.8045745,1.4486091,2.4252508,-1.4400777,-3.2376282,-3.1299798,2.3821695,1.2493677,1.8086141,0.06575788,-1.8474174,-1.1349826,1.7839774,-1.4215398,1.5671265,-1.2914976,0.0646299,-2.1780145,0.618809,0.85857725,-0.5503672,-1.2464077,2.5441184,-1.5627924,0.7407881,-0.45664164,0.8035798,0.7545618,0.80204636,-0.18109769,-2.8117805,0.28030992,-2.915037,2.0533187,-1.6348894,0.03967264,1.2887142,0.8572248,1.157318,0.107129216,-0.6323604,-0.85501504,-0.34687138,-0.44627565,-0.45051324,0.17522302,-1.2636445,-0.37022516,-2.295551,1.1614666,4.5961523,0.36959565,4.0355415,0.73740417,-0.2539246,-1.7701288,0.29403025,0.2888997,0.3391401,0.2586865,-0.53966194,-0.4755165,1.1027815,2.3582845,1.1965975,0.92166626,2.9879162,-2.810061,1.6167966,2.6604242,0.020769844,-1.819984,1.0660274,1.7403731,0.7140203,-1.6123177,-0.3480719,0.9819277,-1.5949895,0.055665247,0.25203612,0.13981366,-2.047896,-0.78375787,2.2790716,-1.4178306,-0.15941745,malestaff
2.6849895,-1.6029623,1.8141165,0.7633462,-1.6641694,-3.516,2.0786772,-5.2192116,1.5942222,7.9093866,-4.4057784,2.9447005,0.052285057,4.002587,1.4190028,4.2414813,-1.7153155,-4.068202,-4.792484,2.263269,2.1587846,1.564377,1.0219045,-2.3419883,-2.0956278,3.4678905,-1.9762434,4.520036,-2.834371,-0.15073365,-2.115403,0.18533154,0.47502136,0.1440608,-0.8464145,3.1475327,-1.3389971,-1.2062584,-0.3972667,2.2911932,0.7532868,2.3514993,-0.19554406,-4.2238913,-1.385831,-1.8589324,2.2877655,-0.9298217,-0.1819423,0.5204581,0.9652502,2.0583704,-0.2502908,0.19800861,-3.2899475,-0.6626084,-1.876354,-1.0506887,0.06822927,-1.8343896,-0.10862835,-2.7007015,0.5533463,7.6075244,0.6464883,5.7760935,0.25649205,-2.1987116,-1.0977762,-0.07866643,-0.066986986,0.5855621,1.1892067,-0.97841686,0.2519856,1.6976995,5.401723,-0.2467669,1.9515908,4.133132,-4.6061697,1.9384933,3.992353,0.7966356,-3.510917,2.4599688,1.6716113,1.2842433,-1.1998469,-1.5185286,2.3945029,-1.8925657,-0.41294205,0.6815758,0.62930256,-2.7424314,-1.9679065,4.86082,-1.9209915,-1.7579135,female
0.48206726,-0.12761226,0.34406224,1.2647575,-1.8798805,-4.1341877,0.58709276,-1.8853598,1.000032,3.376702,-1.1992413,0.43601963,0.3563791,1.5752486,0.9094484,4.072158,-0.90398014,1.9002327,-0.70255214,2.8796632,0.083400816,0.17972834,1.0116501,-2.1979103,1.5008187,3.9251978,-1.0732802,2.7104905,-1.7194188,-2.6397333,-1.736314,1.0534081,-0.23552287,0.27768564,-0.9466404,3.5779402,0.1533137,1.6253844,0.4615939,2.091975,1.4407749,0.52991897,2.0517008,-1.2928149,0.11118061,-2.9639964,-1.0663474,-1.510908,1.041365,0.67321277,-0.69370735,-1.3904095,1.4435052,1.3991616,-0.04911215,-0.026566371,1.8988141,-0.6636175,-0.7239196,-1.2095922,1.4512813,2.4417307,2.3695195,2.121357,0.9912797,2.2809534,-1.4463522,-1.2105706,-1.1842875,1.6331289,0.9520576,0.068128034,-2.4595115,-0.9276993,-0.71272296,-0.89554024,4.42257,1.262655,0.85202146,2.1916587,-0.2200014,1.4306885,-1.1409769,-1.6409574,-1.363383,-0.2931466,-1.200397,-1.3920285,-1.6142043,0.4049108,2.1413245,-0.35949135,-0.3343274,-1.9493853,0.030282298,-0.6872842,1.4560152,-1.0696071,-4.867459,0.25790873,malestaff
0.7014982,-0.21028514,-1.046983,-1.8787237,-0.6590483,-1.3335382,-0.88140756,-2.732221,-0.32944456,2.834136,-0.00857744,0.5217492,-0.9156822,-1.3652372,-0.14325702,5.206616,-2.3710194,-1.0708975,-2.370585,1.1429306,-1.6220391,0.48216036,-0.5221322,0.98613656,0.8944732,-0.9774087,-0.12869541,-0.37853602,0.7643533,0.18779328,0.0027792156,1.13851,-0.770491,0.0056643244,-0.5118955,0.31045038,-0.369534,0.27407575,-2.549149,0.5431233,-0.28998572,1.0580465,1.5464128,-2.2023587,-0.95024323,-2.3718662,-0.5222183,-0.97510964,-1.106477,0.1668169,-0.027689986,1.4916731,0.81607664,-1.8046855,-0.85553735,1.1259176,0.31973803,-0.7072108,0.26759696,0.30137396,-0.261901,0.53436846,-1.5038143,1.6819472,0.5721226,2.167432,-0.5298489,0.43752027,-0.74898994,-1.4954128,2.569537,2.6070495,-2.2888324,0.7431607,0.6138722,-0.15164846,0.21623996,1.4486471,1.0471824,-0.081600145,-1.9414814,-0.3072782,-2.8159313,-1.4641274,-0.6358251,-0.095065504,0.8550571,-0.58964723,-0.74019617,0.23824742,3.3210206,0.93448716,-0.8659896,2.5053518,-0.93750936,0.18068781,-0.23673533,0.7066063,-1.4629757,0.22209859,male
0.23260728,-0.5800599,0.36939496,1.3613135,-1.1710223,-4.225783,1.1247196,-4.5991125,0.5166874,6.6809936,-1.8245606,0.9387592,-0.32713628,2.1439776,0.5503016,4.8274994,-1.2018377,-2.728772,-2.6349666,0.84506166,0.7098031,0.83823425,-0.46482313,-1.3703568,0.43398216,2.4897594,-0.14401583,2.2432978,-1.3827136,-0.88888186,0.2455202,-0.7058216,-0.10856292,-0.88066214,-0.5596205,2.4355607,0.05624923,-1.670436,0.11506089,1.3269627,1.7009611,1.4572438,0.047775004,-2.2946937,-0.63203484,-2.0419946,0.57114387,-0.07679763,0.39254314,-0.8988173,1.282731,0.95249057,-0.17775753,1.9604944,-2.2492871,0.5779896,-0.8275884,-1.3765316,-0.5534616,-1.96648,0.13673688,1.4117776,-0.028799068,4.5901623,0.13794948,3.1190047,-1.817024,-2.2653663,-0.4686967,1.2134933,1.3693793,-0.012536764,0.28620377,-1.7967192,0.1021226,-1.0571574,3.1845977,0.01234253,0.89169,0.7735081,-4.169243,0.17538673,0.98688793,-0.45354176,-1.6345457,1.3170855,1.2161849,-0.8151625,-0.6218068,-1.0565325,-0.34314388,-1.6670156,0.3073627,-0.33918703,-0.23082298,-2.9666944,-0.79539186,2.0923243,-3.8618271,-1.2218157,female
0.96271247,-0.28593433,-0.24807602,-0.113764584,-0.46103066,-2.5627825,0.12916005,-3.793522,-0.14633179,4.8886957,-1.6458536,0.7713443,-0.44842908,0.61094284,0.4603498,3.989863,-1.332853,-2.8586214,-3.253946,-0.24669302,-0.3736928,0.54757226,-0.6088648,0.050121814,-0.117452085,1.1995409,0.074057855,1.1195562,-0.2744794,0.14421108,0.12414608,0.09554465,-0.10030791,-0.41145855,-1.1942327,0.43319783,-0.25345197,-0.5744555,-0.7731938,1.1975696,0.7171104,1.4692687,-0.05644729,-2.2757635,-1.0528347,-2.1706116,-0.44242528,-0.33982816,0.027409878,-0.6696354,0.3519278,0.66531575,-0.23598886,0.054915108,-2.0079634,0.92854035,-0.3091411,-0.6787251,-0.5489302,-0.61429477,-0.34610865,0.5358096,-0.62149364,3.2383199,0.01240641,2.574562,-0.14705122,-1.3208253,-0.14069113,0.3461606,1.518808,1.6826353,-0.9633839,-1.0535219,0.057161823,-0.3736927,1.0100347,0.8289278,0.74699366,1.0824028,-3.4892263,-0.08226065,0.33678126,-0.7896817,-2.2242463,0.4045064,0.6003463,-0.41060317,-0.13298878,-0.66256756,0.2467476,0.41014576,-0.17110556,1.0950631,-0.6847505,-1.5191945,-0.94328314,1.9790474,-2.1564255,-0.29279655,male
1.1114457,-0.05188985,-1.4914489,0.45973283,0.16311711,-3.048055,-0.10046938,-4.0307813,0.889555,4.682376,-2.121519,-0.5551391,-0.5994213,2.1104531,1.6480108,3.8979034,-2.2316322,-3.0095417,-2.6696796,3.3757572,0.20251374,1.9741478,-0.67831576,-1.4997424,0.5115372,1.2434204,-0.6843274,-0.022169344,-0.17889795,-0.6112698,-1.9384704,-0.37405837,0.28582123,-0.9001063,-2.1334734,3.3245616,-1.2517682,1.8154504,-1.0466741,0.43886822,0.7459264,-0.40259394,0.6445405,-3.3085918,1.4021844,-4.4090347,2.5570583,-2.057646,1.1129421,0.9180506,1.346901,0.97112113,0.3178954,-0.58410007,-0.97231424,0.6829355,1.0006372,-0.14800288,-0.8486393,-1.0782213,-0.59338266,-0.90956396,1.3721446,4.05938,0.24253203,3.9457238,0.22332609,-0.031918447,-2.15225,1.4299686,0.8235165,-0.1989887,-0.63713884,-0.70264685,-1.2588269,-0.4200627,1.1922314,1.7542344,0.64584154,1.5237485,-3.4832428,1.8033433,1.208882,0.23388506,-1.3618048,0.5741311,2.4462504,-0.08544917,-2.430455,-0.4513962,-0.536663,-1.287802,-0.21777387,-1.1217602,-0.3632135,-2.7038276,0.4601137,0.52019733,-2.5765224,0.40239277,female
-0.39644316,-0.7794156,-0.17171818,1.3533399,-0.89537305,-3.2967813,-0.0875328,-3.6263733,0.9443406,5.241517,0.2541954,1.6674534,-1.128676,-0.1315642,-0.2288683,6.2025766,-1.4860148,-2.6209323,-2.4808393,1.5361264,-1.5576556,-0.54747045,0.568823,-0.13684322,0.46512508,1.6475958,0.43781066,0.36273503,0.08865738,-0.2662841,0.05744654,-0.72502905,-0.5347804,0.27451235,0.40894946,2.968541,1.197989,-1.9322605,-0.8126834,-0.11001705,-0.29769805,-0.36079097,0.7502204,-1.6288558,-0.75511307,-1.2496612,-0.82144845,0.99655294,-0.092009306,-0.61301684,1.4065737,1.0603288,1.118613,1.9997042,-3.1780865,0.67972213,-0.9200463,-1.1256783,-0.15588877,-1.1388271,1.6622143,1.3050507,-0.90131223,2.805657,-0.77853394,2.6144555,-1.8104211,-2.5462642,-0.4652875,0.29503417,1.3849735,0.88760585,-1.3088025,-1.9124067,0.14853932,-1.3736905,2.087488,-0.01823322,1.0287284,-0.16811647,-3.5371926,-0.06011118,0.5980093,-0.2134241,-0.46648613,0.82143855,1.1415668,-0.6788216,0.68612564,-0.20348707,-0.00024329498,-1.3243322,0.541982,0.5938044,0.46919847,-1.286712,-0.56287515,1.379912,-3.0697327,-0.50395936,male
1.5561498,-1.0791749,0.81123865,0.3186873,-0.92636454,-2.4339423,0.9051179,-5.080407,0.9562454,6.6966777,-4.0031962,3.0707433,-0.3110455,1.4085348,-0.23773953,3.514006,-1.1388432,-4.5990796,-5.9246945,-0.95703447,0.5538299,-0.10146421,1.291954,0.33092386,-2.5703886,1.703097,-0.82762986,3.7828991,-1.8346889,1.5969157,0.31852424,0.46840072,0.2563688,0.95541066,-1.0907298,0.73580074,-1.0123379,-2.4112232,-1.5314543,1.6670814,0.9341348,2.847884,-0.19142482,-4.281918,-3.035123,-0.3880393,0.6281859,0.012394138,-0.43018025,-0.332624,0.63245124,1.7165061,-0.6455662,-0.08934318,-4.2866716,1.0778581,-1.3234235,-0.40780437,-0.8859221,-0.420566,-1.1952496,-1.7854657,-0.5682902,6.070526,-0.4238838,4.616241,1.0018038,-2.68323,0.06264878,-0.45084995,1.3761572,1.9813081,-1.2111453,-0.59052575,0.8607098,2.2231266,2.310524,-0.79072595,2.0089762,2.8410566,-4.671185,0.58625704,2.7197084,1.2490011,-4.1188235,1.5771351,0.9385563,1.4493641,0.78153825,-2.7516103,2.4896746,0.9273067,-1.6678392,2.6045914,-0.39599064,-1.2883052,-2.3348956,4.326767,-1.6494828,-1.936023,male
0.012045231,-1.0523479,-0.1809635,0.2797403,-0.41711682,-2.070875,0.5794482,-3.696919,0.50943875,5.297441,-1.3993348,1.8177185,-0.49541432,0.20545535,-0.07887311,4.230684,-1.2343526,-2.8456228,-3.3889794,0.19975813,0.2132559,-0.26067746,0.078075424,0.07972263,-0.47228134,0.7029589,0.18781151,1.7331622,-0.5431383,0.9996834,0.29404405,-0.553563,-0.25380704,-0.40547052,-0.28197104,1.2270122,-0.3733928,-1.8789619,-1.4537728,0.72076404,0.2320314,1.3949237,0.101933934,-2.6226108,-1.5289243,-0.6413452,0.31356958,0.8740223,-0.3411801,-0.6665228,1.1084554,1.937862,-0.038794428,0.43391714,-2.8295636,0.53488225,-1.3129673,-0.6801782,-0.32880652,-0.5803295,-0.49586788,-0.6106028,-0.9355967,3.5937238,-0.6061041,2.95178,-0.04586248,-2.238438,0.23728889,-0.14200217,1.1350859,0.87806976,-0.58392966,-0.84698963,0.30543736,0.24567096,1.8230004,-0.73848855,0.6341529,0.2661443,-3.7224712,-0.1418279,1.1623594,0.55095184,-1.7594658,0.911456,1.0759025,0.52042943,0.5189792,-1.6139065,0.6657116,-0.0090912795,-0.89594555,0.93829596,-0.4287898,-1.3631129,-1.2144521,2.6527708,-1.3552411,-1.3223464,male
